ward_id,rainfall,date
029N,0.0,2022-11-06
060E,0.0,2022-11-06
085S,0.0,2022-11-06
029N,0.0,2022-11-07
060E,0.0,2022-11-07
085S,0.0,2022-11-07
029N,0.0,2022-11-08
060E,0.0,2022-11-08
085S,0.0,2022-11-08
029N,0.0,2022-11-09
060E,0.0,2022-11-09
085S,0.0,2022-11-09
029N,0.0,2022-11-10
060E,0.0,2022-11-10
085S,0.0,2022-11-10
029N,0.0,2022-11-11
060E,0.0,2022-11-11
085S,0.0,2022-11-11
029N,0.0,2022-11-12
060E,0.0,2022-11-12
085S,0.0,2022-11-12
029N,0.0,2022-11-13
060E,0.0,2022-11-13
085S,0.0,2022-11-13
029N,0.0,2022-11-14
060E,0.0,2022-11-14
085S,0.0,2022-11-14
029N,0.0,2022-11-15
060E,0.0,2022-11-15
085S,0.0,2022-11-15
029N,0.0,2022-11-16
060E,0.0,2022-11-16
085S,0.0,2022-11-16
029N,0.0,2022-11-17
060E,0.0,2022-11-17
085S,0.0,2022-11-17
029N,0.0,2022-11-18
060E,0.0,2022-11-18
085S,0.0,2022-11-18
029N,0.0,2022-11-19
060E,0.0,2022-11-19
085S,0.0,2022-11-19
029N,0.0,2022-11-20
060E,0.0,2022-11-20
085S,0.0,2022-11-20
029N,0.0,2022-11-21
060E,0.0,2022-11-21
085S,0.0,2022-11-21
029N,0.0,2022-11-22
060E,0.0,2022-11-22
085S,0.0,2022-11-22
029N,0.0,2022-11-23
060E,0.0,2022-11-23
085S,0.0,2022-11-23
029N,0.0,2022-11-24
060E,0.0,2022-11-24
085S,0.0,2022-11-24
029N,0.0,2022-11-25
060E,0.0,2022-11-25
085S,0.0,2022-11-25
029N,0.0,2022-11-26
060E,0.0,2022-11-26
085S,0.0,2022-11-26
029N,0.0,2022-11-27
060E,0.0,2022-11-27
085S,0.0,2022-11-27
029N,0.0,2022-11-28
060E,0.0,2022-11-28
085S,0.0,2022-11-28
029N,0.0,2022-11-29
060E,0.0,2022-11-29
085S,0.0,2022-11-29
029N,0.0,2022-11-30
060E,0.0,2022-11-30
085S,0.0,2022-11-30
029N,0.0,2022-12-01
060E,0.0,2022-12-01
085S,0.0,2022-12-01
029N,0.0,2022-12-02
060E,0.0,2022-12-02
085S,0.0,2022-12-02
029N,0.0,2022-12-03
060E,0.0,2022-12-03
085S,0.0,2022-12-03
029N,0.0,2022-12-04
060E,0.0,2022-12-04
085S,0.0,2022-12-04
029N,0.0,2022-12-05
060E,0.0,2022-12-05
085S,0.0,2022-12-05
029N,0.0,2022-12-06
060E,0.0,2022-12-06
085S,0.0,2022-12-06
029N,0.0,2022-12-07
060E,0.0,2022-12-07
085S,0.0,2022-12-07
029N,0.0,2022-12-08
060E,0.0,2022-12-08
085S,0.0,2022-12-08
029N,0.0,2022-12-09
060E,0.0,2022-12-09
085S,0.0,2022-12-09
029N,0.0,2022-12-10
060E,0.0,2022-12-10
085S,0.0,2022-12-10
029N,0.0,2022-12-11
060E,0.0,2022-12-11
085S,0.0,2022-12-11
029N,0.0,2022-12-12
060E,0.0,2022-12-12
085S,0.0,2022-12-12
029N,0.0,2022-12-13
060E,0.0,2022-12-13
085S,0.0,2022-12-13
029N,0.0,2022-12-14
060E,0.0,2022-12-14
085S,0.0,2022-12-14
029N,0.0,2022-12-15
060E,0.0,2022-12-15
085S,0.0,2022-12-15
029N,0.0,2022-12-16
060E,0.0,2022-12-16
085S,0.0,2022-12-16
029N,0.0,2022-12-17
060E,0.0,2022-12-17
085S,0.0,2022-12-17
029N,0.0,2022-12-18
060E,0.0,2022-12-18
085S,0.0,2022-12-18
029N,0.0,2022-12-19
060E,0.0,2022-12-19
085S,0.0,2022-12-19
029N,0.0,2022-12-20
060E,0.0,2022-12-20
085S,0.0,2022-12-20
029N,0.0,2022-12-21
060E,0.0,2022-12-21
085S,0.0,2022-12-21
029N,0.0,2022-12-22
060E,0.0,2022-12-22
085S,0.0,2022-12-22
029N,0.0,2022-12-23
060E,0.0,2022-12-23
085S,0.0,2022-12-23
029N,0.0,2022-12-24
060E,0.0,2022-12-24
085S,0.0,2022-12-24
029N,0.0,2022-12-25
060E,0.0,2022-12-25
085S,0.0,2022-12-25
029N,0.0,2022-12-26
060E,0.0,2022-12-26
085S,0.0,2022-12-26
029N,0.0,2022-12-27
060E,0.0,2022-12-27
085S,0.0,2022-12-27
029N,0.0,2022-12-28
060E,0.0,2022-12-28
085S,0.0,2022-12-28
029N,0.0,2022-12-29
060E,0.0,2022-12-29
085S,0.0,2022-12-29
029N,0.0,2022-12-30
060E,0.0,2022-12-30
085S,0.0,2022-12-30
029N,0.0,2022-12-31
060E,0.0,2022-12-31
085S,0.0,2022-12-31
